Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.	40.44984036	-112.29424815	2018-08-04 18:56:18	brown,night,garden,frightening,morning,sad
Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.	40.5876202	-112.0227401	2018-07-11 01:14:45	
Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.	40.12567872	-111.81669415	2018-07-31 17:59:05	garden
Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.	40.20309804	-111.84990205	2018-01-05 07:46:12	river
Duis at velit eu est congue elementum.	40.38052408	-111.7700921	2017-11-06 08:31:53	morning,lake,green
Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.	40.2099462	-112.329958	2018-01-25 14:37:17	morning,night,huge,brown,green,swamp
Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.	40.10321936	-112.0532178	2018-07-20 06:15:31	garden,river,red
Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.	40.73220904	-111.696787	2018-06-09 06:32:10	huge,bushes,frightening,8-toes,night
Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.	40.37021004	-112.07889895	2017-11-16 20:11:30	pine-forest,fish,brown,bushes
In hac habitasse platea dictumst. Etiam faucibus cursus urna.	40.03281232	-111.7105139	2017-12-15 14:56:03	
Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna.	40.43896664	-111.8808951	2018-07-26 16:58:40	pine-forest,furry,swamp,garden,river,lake
	40.03853364	-111.38535445	2017-09-28 17:42:34	black,8-toes,mountains,garden
Proin risus.	40.68201472	-111.8211728	2017-10-09 10:08:01	garden
Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.	40.58189668	-111.65363675	2018-06-05 07:17:28	
Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.	40.8375336	-111.51939385	2018-02-22 02:55:20	fish,sad,pine-forest
Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.	40.75751872	-111.48115895	2017-11-06 15:35:24	furry,pine-forest
	40.51906864	-112.3980854	2018-06-08 09:23:26	lake,pine-forest,night
	40.58174488	-112.13742665	2018-01-02 00:30:35	morning,sad,dark-brown
Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.	40.65397748	-112.1960825	2018-05-08 03:16:51	brown
Morbi non quam nec dui luctus rutrum. Nulla tellus.	40.2313192	-111.73890545	2018-01-29 03:08:05	dark-brown,night,furry,lake
Proin at turpis a pede posuere nonummy.	40.67944292	-112.02726935	2017-10-18 01:54:59	
Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.	40.37302648	-111.4173463	2018-03-31 20:04:57	river,pine-forest
Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.	40.860385	-111.42405245	2018-08-03 16:59:26	bushes,sad
Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.	40.46165392	-111.491956	2018-07-04 12:03:42	green,morning,lake,black
	40.795716	-111.53408875	2018-07-26 22:52:54	black,river,brown,8-toes,foothills
Pellentesque at nulla.	40.23312496	-111.42221875	2018-06-09 01:27:27	green,8-toes,sad
Quisque id justo sit amet sapien dignissim vestibulum.	40.46929232	-112.1901073	2018-08-11 16:05:41	pine-forest,bushes,night,foothills,green,8-toes
Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.	40.69703896	-111.51991525	2017-12-04 07:56:45	lake,pine-forest,brown,night
Suspendisse potenti.	40.79537764	-111.8990209	2018-08-26 03:37:19	black,garden,pine-forest
Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.	40.78585076	-111.5301095	2018-08-24 23:37:27	brown,black,sad,pine-forest
	40.143427	-111.68909195		brown,morning,foothills,fish,huge
Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.	40.21689248	-111.4891037	2018-08-24 18:32:38	brown,black
Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.	40.14442888	-111.5826708	2018-06-06 03:35:53	dark-brown,bushes,furry,red,green,mountains
Vestibulum sed magna at nunc commodo placerat. Praesent blandit.	40.49266908	-112.1813315	2017-09-24 21:07:11	8-toes,black
Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.	40.4196216	-112.445601	2018-04-29 21:23:32	huge,frightening,furry
In blandit ultrices enim.	40.58152048	-112.1045977	2017-12-14 23:09:44	black,bushes,dark-brown
Nulla justo.	40.5513136	-111.659255	2018-08-18 07:43:21	brown,swamp
Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.	40.06594652	-111.62704205	2018-09-16 13:42:00	
Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.	40.53712096	-112.15816385	2018-04-29 01:08:25	mountains,hills,red
Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.	40.41884676	-112.2296611	2018-08-10 20:44:51	lake,huge,brown,dark-brown,night,bushes
Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.	40.50158436	-111.36299365	2017-09-27 08:30:24	night,brown,huge,pine-forest,8-toes
	40.7286534	-111.56018845	2017-10-05 02:41:37	lake
Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.	40.55883628	-112.2743673	2018-08-22 10:40:44	
Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.	40.21200716	-112.3683524	2017-10-02 04:10:31	morning,black,brown,swamp
	40.45183444	-112.372484	2018-05-26 12:26:00	
Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.	40.4580732	-111.6348317	2018-03-22 09:28:45	night,black
Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.	40.2415448	-111.4131641	2018-08-10 19:57:03	river
Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.	40.5384678	-112.0052468	2018-08-10 13:45:01	sad
Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.	40.50483904	-111.53309655	2017-10-14 04:32:22	mountains,green,bushes,lake,brown,night
Suspendisse ornare consequat lectus.	40.04773316	-111.94268815	2018-07-23 01:22:00	bushes,huge,sad,black,garden,brown
Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.	40.25326376	-111.8582032	2018-03-12 09:03:41	fish,morning
Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.	40.14637896	-111.91107965	2018-09-01 13:42:30	huge,black,brown,hills,sad
Phasellus in felis.	40.37889168	-111.68420355	2017-11-09 22:43:06	lake,brown,bushes,sad,night,dark-brown
Nullam sit amet turpis elementum ligula vehicula consequat.	40.38228452	-112.1153975	2018-01-23 19:21:32	green,black,huge
Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.	40.55177296	-112.0947164	2017-11-04 01:42:38	sad
Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.	40.43818872	-112.13991375	2018-01-23 03:35:17	hills,garden
Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.	40.32110472	-111.9187285	2018-09-15 16:11:33	pine-forest,huge,sad,river
	40.61907976	-112.13544005	2018-01-17 05:41:19	8-toes,river
Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.	40.42495396	-112.0336829	2018-08-09 21:05:25	river,black,morning,brown
Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.	40.33500344	-111.47989505	2018-08-05 11:35:05	pine-forest,black,night
Nullam molestie nibh in lectus. Pellentesque at nulla.	40.51064088	-111.9848165	2018-06-01 22:21:41	huge,garden,brown,red,black
Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.	40.65103652	-111.606499	2018-02-25 17:18:00	night,pine-forest,green,garden
Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.	40.26197972	-111.448649	2018-04-07 08:30:01	black
	39.99375132	-112.07160155	2017-11-23 11:46:14	night,swamp,fish
Nulla nisl. Nunc nisl.	40.68114836	-112.03874675	2018-01-22 14:26:49	brown,hills,pine-forest,night,sad,frightening
Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.	40.56676068	-112.2319601	2017-10-01 05:44:37	foothills,fish,morning,brown
	40.2275132	-111.72729825	2018-06-18 00:28:21	brown,morning,garden,river
Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.	40.7874374	-111.38912085	2018-02-24 12:52:44	sad,bushes,black,night,red,dark-brown
Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.	40.28833792	-111.9765313	2018-09-07 01:16:22	green,sad
Vestibulum sed magna at nunc commodo placerat.	40.63832624	-112.25673375	2018-07-16 21:03:56	lake,green,furry,hills,bushes,garden
	40.78214728	-111.62905945		
Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.	40.8246262	-112.1516326	2018-08-26 22:52:11	hills,furry,brown
Suspendisse ornare consequat lectus.	40.51642424	-112.25372635	2017-10-08 15:18:37	river,brown,night,huge,hills
Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.	40.38312096	-111.7412787	2018-06-26 01:20:09	black,lake
Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.	40.2858374	-111.60423795	2018-02-05 15:17:49	fish,huge
Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.	40.76309176	-112.4367768	2018-05-09 07:14:14	bushes,brown,black,furry
Duis ac nibh.	40.6351072	-111.84470235		foothills,sad,pine-forest
Nunc purus.	40.26745112	-111.7703011	2018-08-27 23:07:17	swamp,river,furry,lake,night
Aliquam quis turpis eget elit sodales scelerisque.	40.2451176	-111.57862885	2018-02-14 13:17:14	night,huge,pine-forest,bushes,lake,fish
In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.	40.5997664	-111.43592475	2017-12-17 19:31:25	
Nam nulla.	40.24139212	-112.22753755	2018-08-09 07:16:50	river,pine-forest
Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.	40.2844404	-112.4245459	2018-04-14 22:01:00	swamp,night
Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.	40.53305008	-112.1767357	2018-08-22 04:04:35	fish,brown,pine-forest,black,morning
Ut at dolor quis odio consequat varius.	40.6546674	-112.15474175	2018-08-21 07:21:47	huge,brown,lake
Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.	40.42898744	-112.02068915	2017-10-27 01:56:25	lake,8-toes,huge,foothills,sad,black
Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.	40.15099588	-112.204074	2018-07-28 15:15:20	sad,swamp,8-toes,fish,hills,garden
Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.	40.54091288	-111.92069695	2018-02-14 10:04:44	lake,8-toes
Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.	40.09756712	-112.12031945	2018-08-31 06:47:12	swamp,brown,frightening,hills
Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.	40.68088084	-111.9109548	2017-12-10 05:15:01	lake,night
Proin eu mi.	40.08974744	-111.78965725	2018-05-22 09:47:14	lake,brown,furry,night,huge,morning
Nulla justo.	40.05233292	-112.2634509	2018-08-05 01:12:05	bushes,lake,foothills,brown,fish
In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.	40.56048012	-111.92387595	2018-03-07 07:26:36	black,huge
Vestibulum ac est lacinia nisi venenatis tristique.	40.8340202	-112.1391751	2018-03-22 00:47:27	swamp
Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.	40.1761916	-112.42869345	2017-10-18 18:55:48	bushes,brown,swamp,huge,black
Quisque id justo sit amet sapien dignissim vestibulum.	40.80268516	-112.1423002	2017-10-23 15:22:11	
	40.41870376	-112.20814125	2018-07-01 13:10:35	lake,pine-forest,mountains,bushes
Proin interdum mauris non ligula pellentesque ultrices.	40.76565124	-111.7889857	2018-03-04 15:10:14	swamp
Phasellus sit amet erat.	40.10889712	-112.41059075	2018-07-20 17:01:45	
Praesent lectus.	40.209603	-111.9048443	2018-03-26 04:37:35	river,black
	40.3632598	-112.2995881	2018-05-30 10:59:56	lake
Vestibulum sed magna at nunc commodo placerat. Praesent blandit.	40.43633192	-111.40115595	2018-05-17 23:09:29	fish
Nam tristique tortor eu pede.	40.85742644	-111.8919567	2018-08-22 19:01:59	river
Nulla tellus.	40.57057284	-111.81343045	2018-08-21 23:11:47	
Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.	40.576343	-112.399522	2018-05-15 10:58:41	bushes,furry,sad,brown,fish
Proin interdum mauris non ligula pellentesque ultrices.	40.80243084	-112.25511235	2018-08-15 21:07:53	
Sed sagittis.	40.05168172	-111.7340506	2018-06-01 00:46:17	huge,bushes,furry,lake,black
Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.	40.29372748	-111.65606445	2017-12-25 11:06:26	dark-brown
Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.	40.57416676	-112.0211924	2018-06-22 14:54:33	black
Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.	40.03074608	-111.89757495	2018-09-14 15:32:45	
Nullam sit amet turpis elementum ligula vehicula consequat.	40.34400892	-111.89465775	2018-06-06 23:29:26	garden
In quis justo.	40.78391168	-111.83879315	2018-09-11 22:21:43	huge,brown,hills,green
Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.	40.46691764	-111.8397221	2017-09-21 12:03:39	brown
Maecenas pulvinar lobortis est. Phasellus sit amet erat.	40.725041	-112.35090145	2018-02-21 22:12:13	huge,frightening,black,brown
Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.	40.07651312	-111.40693425	2018-05-16 07:58:32	
Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.	40.79368584	-111.7577908	2018-08-26 18:05:05	dark-brown,huge,furry
In eleifend quam a odio.	40.8100138	-111.8983136	2017-10-20 08:33:25	lake
In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.	40.23158804	-111.68808325	2017-11-01 00:38:20	brown,river
Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.	40.5273072	-112.2163291	2018-08-17 14:49:19	bushes,huge
Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.	40.37546276	-111.67397905	2017-12-29 06:37:17	pine-forest,frightening,swamp,sad
	40.57443472	-111.84526225	2018-08-24 05:03:18	swamp
In quis justo. Maecenas rhoncus aliquam lacus.	40.03302264	-111.974702	2018-09-07 22:57:27	pine-forest,brown,black,lake,sad
Mauris sit amet eros.	40.20209704	-112.06571435	2018-06-22 19:50:11	lake,black,bushes,river,brown
In hac habitasse platea dictumst.	40.48004944	-112.40749315	2018-05-21 08:35:10	swamp,garden
Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.	40.24395424	-111.4169239	2018-07-23 04:03:28	pine-forest,lake
Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.	40.73882752	-111.6845836		pine-forest,sad,lake,huge,hills
Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.	40.5562284	-112.41738215	2018-05-09 11:49:56	garden,black,hills
Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.	40.75409376	-111.66301425	2017-10-09 04:48:13	morning,huge,night,black,garden
Nulla mollis molestie lorem. Quisque ut erat.	40.76564244	-112.2630384	2018-04-24 07:45:35	fish,sad,hills,green,pine-forest,lake
Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.	40.0322566	-111.4111434	2018-05-14 08:48:19	fish,lake,river,sad
Aenean sit amet justo.	40.4402532	-112.34351385	2017-12-31 17:14:58	black,lake
In sagittis dui vel nisl.	40.1409366	-111.7229087	2018-02-21 09:26:04	night,lake,green,huge,red,swamp
Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.	40.40321708	-112.22631875	2018-01-14 12:26:44	8-toes,huge,black,sad
Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.	40.45947196	-111.99915555	2018-07-15 17:33:06	lake,garden,brown
Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.	40.70258472	-111.41375095	2017-11-23 00:27:34	black
In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.	40.49826016	-111.867155	2018-01-10 14:38:22	
Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.	40.00955788	-111.8724471	2018-08-23 13:59:56	
Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.	40.0307562	-111.3501968	2017-11-19 20:51:12	foothills,lake,brown,morning,furry
Nulla mollis molestie lorem. Quisque ut erat.	40.80013492	-111.72205675	2018-07-05 22:50:43	mountains,morning,huge
Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.	40.79360004	-111.9335972	2018-01-01 03:54:15	black,sad,bushes
Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.	40.34947416	-111.5577943	2018-07-02 23:17:24	garden,pine-forest,sad,night,morning
	40.46109116	-112.1696055	2018-07-13 02:25:43	night,mountains,garden
Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.	40.59998464	-111.35349625	2017-11-17 10:58:41	brown,morning,8-toes
Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.	40.7981712	-112.2952948	2018-06-12 03:10:43	brown,dark-brown,pine-forest,huge
	40.04317036	-111.7440452	2018-01-15 19:29:35	
Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.	40.13865212	-111.745704	2017-12-19 21:36:43	swamp,hills,huge
Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.	40.22682768	-111.55513065	2017-12-30 17:16:07	pine-forest,frightening,garden,night,hills
In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.	40.42307076	-111.42105385	2018-04-06 11:43:53	
Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.	40.41063416	-112.24350405	2018-09-02 12:37:30	black,sad,night,green,swamp
Nunc purus. Phasellus in felis.	40.4140732	-112.09592915	2018-02-06 09:38:45	furry,morning,garden,sad,brown
Phasellus sit amet erat.	40.1979012	-111.8338503	2017-11-29 07:35:00	garden,river
In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.	40.73933088	-111.83691875	2018-05-05 07:40:32	fish,sad
Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.	40.49690012	-111.97212635	2018-09-19 14:54:24	bushes,brown,black
Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.	40.15048108	-111.7055375	2018-01-02 23:52:35	huge,night,black
	40.75969892	-111.57563025	2018-05-29 16:35:59	frightening,8-toes
Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.	40.1445732	-111.6745142	2017-11-13 20:06:36	
Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.	40.50853636	-112.1147672	2018-06-17 15:42:00	swamp,night,garden
Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.	39.9874338	-111.4209081	2018-08-05 05:42:52	bushes,garden,pine-forest,brown,foothills
Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.	40.54957692	-111.57786215	2018-01-17 04:09:31	
Donec semper sapien a libero.	40.12202276	-111.72955655	2018-06-02 12:11:56	pine-forest,furry,brown,black,dark-brown,bushes
	40.1362968	-112.3778168	2018-07-17 01:05:33	
Nunc nisl.	40.45721652	-112.1888203	2018-08-15 23:27:23	swamp
Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.	40.03854376	-111.9983432	2018-06-24 09:55:22	brown
Maecenas tincidunt lacus at velit.	40.32663596	-112.3620549	2017-10-18 19:55:36	red
Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.	40.70489296	-111.59535875	2017-12-03 18:58:15	swamp,fish,garden
	40.68515764	-112.00220915	2017-10-15 09:06:06	lake,brown,river,pine-forest,garden
Cras pellentesque volutpat dui.	40.8619976	-111.38724205	2018-08-10 17:37:53	river
Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.	40.7536102	-111.7030361	2018-09-05 19:38:08	brown
Praesent id massa id nisl venenatis lacinia.	40.73335172	-112.1537798	2018-06-07 00:53:23	night,brown,huge,pine-forest
Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo.	40.38023632	-111.3505213	2017-11-03 01:45:42	garden,brown,furry,bushes,red
Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.	40.01315356	-111.98887495	2018-05-09 20:31:21	foothills,pine-forest,river,lake,furry,brown
	40.2223388	-111.52942475	2017-12-28 03:58:43	garden
Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.	40.60198312	-112.30839745	2017-10-14 07:15:47	sad,night,river,huge,swamp
	40.36306928	-112.0136948	2018-07-30 05:55:31	swamp
In hac habitasse platea dictumst.	40.7507634	-112.2853728	2017-11-06 23:24:54	swamp,brown,river,huge,pine-forest,furry
Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.	40.41031164	-112.1930058	2018-07-29 10:18:57	pine-forest,8-toes,brown,night,foothills
Donec semper sapien a libero.	40.34454352	-112.12845065	2018-02-03 21:32:26	pine-forest,furry,red
Praesent lectus.	40.18298212	-112.1424894	2018-07-16 12:56:55	red
Etiam pretium iaculis justo. In hac habitasse platea dictumst.	40.69775044	-112.03326765	2018-04-18 01:27:56	
Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.	40.34904912	-111.4769773	2018-09-08 16:39:01	brown,green,night,black,dark-brown
Curabitur in libero ut massa volutpat convallis.	39.99883112	-111.40329985	2018-04-24 20:11:44	frightening
Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.	40.32093224	-112.2695031	2017-11-02 19:15:14	sad,bushes,frightening
Proin risus.	40.2381722	-111.6683894	2017-12-29 17:50:35	dark-brown,mountains
Sed sagittis.	40.51753524	-111.56474685	2018-02-14 15:10:17	mountains,huge,river,night,morning,lake
Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.	40.3346334	-111.6607268	2018-08-07 23:01:49	swamp
